term_id,compact_name,label,comment,domain,range,sub_property_of,type,is_link_type,term_status,version,last_modified
gs1:qualifyingProductClassificationCode,qualifyingProductClassificationCode,Qualifying Product Classification Code,"If specified, the discount is only available when purchasing a product whose product classification (other than GPC) appears in the list specified via this property. This property specifies a product classification other than GPC.",gs1:Discount,gs1:AdditionalProductClassificationDetails,,owl:FunctionalProperty; rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:qualifyingProductGTINs,qualifyingProductGTINs,Qualifying Product GTINs,"If specified, the discount is only available when purchasing a product whose GTIN appears in the list specified via this property.",gs1:Discount,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:qualifyingSubBrandName,qualifyingSubBrandName,Qualifying Sub-brand Name,"If specified, the discount is only available when purchasing a product from one of the sub-brand names (specified product ranges for a given brand) specified via this property.",gs1:Discount,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:quickStartGuide,quickStartGuide,Quick start guide,A link to a description of the key features needed to be understood to begin using the item or interacting with something new.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:recallStatus,recallStatus,Recall status,"A link to information about whether the product has been recalled or not, typically an API.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:recipeInfo,recipeInfo,Recipe website,A link to a recipe website.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:referencedFile,referencedFile,Has Referenced File,Link to a file or website containing additional information on product.,gs1:Product,gs1:ReferencedFileDetails,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:referencedFileEffectiveEndDateTime,referencedFileEffectiveEndDateTime,Referenced File Effective End Date,The date upon which the target of this external link ceases to be effective for use.,gs1:ReferencedFileDetails,xsd:dateTime,schema:expires,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:referencedFileEffectiveStartDateTime,referencedFileEffectiveStartDateTime,Referenced File Effective Start Date,The date upon which the target of this external link begins to be effective for use.,gs1:ReferencedFileDetails,xsd:dateTime,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:referencedFileSize,referencedFileSize,Referenced File Size,The size of the file as it is stored in an uncompressed format.,gs1:ReferencedFileDetails,gs1:QuantitativeValue,schema:contentSize,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:referencedFileType,referencedFileType,Referenced File Type,"A code indicating the purpose or role of file (not a MIME type) that is being referenced, for example PRODUCT_LABEL_IMAGE. This code is used when the purpose of a file is not specified in the property.",gs1:ReferencedFileDetails,gs1:ReferencedFileTypeCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:referencedFileURL,referencedFileURL,Website,"Simple text string that refers to a resource on the internet, URLs may refer to documents, resources, people, etc.",gs1:ReferencedFileDetails,xsd:anyURI,schema:url,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:registerProduct,registerProduct,Register purchase,A link to an entry point for registering ownership of a product including for warranty purposes.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:registryEntry,registryEntry,Entry in a register,"A link to an entry in a register, such as a business register or register of locations. Such registers may act as alternative identifiers, such as official company numbers, LEIs, other location identifiers etc.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:regulatedProductName,regulatedProductName,Regulated Product Name,"The prescribed, regulated or generic product name or denomination that describes the true nature of the product. For example for a food product in order to distinguish it from other foods according to country specific regulations.",gs1:Product,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:regulationType,regulationType,Regulation Type,Links to a code indicating the type of government regulation.,gs1:RegulatoryInformation,gs1:RegulationTypeCode,,rdf:Property; owl:ObjectProperty,false,provisional,1.17,2025-11-18
gs1:regulatoryAct,regulatoryAct,Regulatory Act,The name given to the requirement assigned by the regulatory agency.,gs1:RegulatoryInformation,xsd:string,,rdf:Property; owl:DatatypeProperty,false,provisional,1.17,2025-11-18
gs1:regulatoryIdentifier,regulatoryIdentifier,Regulatory Identifier,"Links to one or more groupings of identifiers that reference documents or datasets within a regulatory information system, repository or registry.",gs1:RegulatoryInformation,gs1:RegulatoryIdentifier,,rdf:Property; owl:ObjectProperty,false,provisional,1.17,2025-11-18
gs1:regulatoryIdentifierType,regulatoryIdentifierType,Regulatory Identifier Type,The code indicating the type of regulatory information that is referenced.,gs1:RegulatoryIdentifier,gs1:RegulatoryIdentifierType,,rdf:Property; owl:ObjectProperty,false,provisional,1.17,2025-11-18
gs1:regulatoryInformation,regulatoryInformation,Regulatory Information,Links to one or more groupings of information on applicable government regulations applicable to a trade item.,_:u7,gs1:RegulatoryInformation,,rdf:Property; owl:ObjectProperty,false,provisional,1.17,2025-11-18
gs1:regulatoryInformationProvider,regulatoryInformationProvider,Regulatory Information Provider,"The organisation that provided a document or dataset to a regulatory information system, repository or registry.",gs1:RegulatoryIdentifier,gs1:Organization,,rdf:Property; owl:ObjectProperty,false,provisional,1.17,2025-11-18
gs1:regulatoryReferenceApplicabilityEndDate,regulatoryReferenceApplicabilityEndDate,Regulatory Reference Applicability End Date,The final date for which the referenced information remains applicable.,gs1:RegulatoryIdentifier,xsd:date,,rdf:Property; owl:DatatypeProperty,false,provisional,1.17,2025-11-18
gs1:regulatoryReferenceApplicabilityStartDate,regulatoryReferenceApplicabilityStartDate,Regulatory Reference Applicability Start Date,The earliest date from which the referenced information becomes applicable.,gs1:RegulatoryIdentifier,xsd:date,,rdf:Property; owl:DatatypeProperty,false,provisional,1.17,2025-11-18
gs1:regulatoryReferenceNumber,regulatoryReferenceNumber,Regulatory Reference Number,"A reference number for a record, document or dataset stored within a regulatory information system, repository or registry.",gs1:RegulatoryIdentifier,xsd:string,,rdf:Property; owl:DatatypeProperty,false,provisional,1.17,2025-11-18
gs1:regulatoryVerificationNumber,regulatoryVerificationNumber,Regulatory Verification Number,"A verification number for a record, document or dataset stored within a regulatory information system, repository or registry, typically used in combination with the reference number when requesting access to the refrenced document or dataset.",gs1:RegulatoryIdentifier,xsd:string,,rdf:Property; owl:DatatypeProperty,false,provisional,1.17,2025-11-18
gs1:reheatingClaim,reheatingClaim,Reheating Claim,"Indicates, with reference to the product branding, labelling or packaging whether a food product which is ready to eat can be reheated if required prior to consumption.",gs1:FoodBeverageTobaccoProduct,gs1:NonbinaryLogicCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:relatedImage,relatedImage,Related image,"A link to any image that depicts or relates to the identified entity (e.g., trade item, assets, business process, patient record, location, organisation, etc.)",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:relatedOrganization,relatedOrganization,Has Organisation,The organisation(s) associated with a place.,gs1:Place,gs1:Organization,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:relatedVideo,relatedVideo,Related video,"A link to any video, or document that has an embedded video, that describes or relates to the identified item, organisation, or location in some way.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:replacedByOrganization,replacedByOrganization,Replaced by organization,Links to the successor organisation that is used in place of a previous organisation,gs1:Organization,gs1:Organization,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:replacedByPlace,replacedByPlace,Replaced by Place,Links to the successor location that is used in place of a previous location,gs1:Place,gs1:Place,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:replacedByProduct,replacedByProduct,Has Replaced By Product,The product which permanently replaces the current product. This product is sent in the record for the original item that is being replaced.,gs1:Product,gs1:Product,schema:isSimilarTo,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:replacedOrganization,replacedOrganization,Replaced organization,Links to the previous organisation that this organisation replaces,gs1:Organization,gs1:Organization,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:replacedPlace,replacedPlace,Replaced Place,Links to the previous location that this location replaces,gs1:Place,gs1:Place,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:replacedProduct,replacedProduct,Has Replaced Product,Indicates the product identification of an item that is being permanently replaced by this product.,gs1:Product,gs1:Product,schema:isSimilarTo,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:reportFound,reportFound,Report found,A link to a platform or service where users (company or a person) can report a found item associated with the identified entity (instance of an item). This link type is designed to assist in connecting the found item with its rightful owner or relevant authorities.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:responsibility,responsibility,Responsibility,Text further specifying the area of responsibility of the trade contact.,gs1:ContactPoint,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:responsibleForLocation,responsibleForLocation,Responsible for location,Links to the place(s) for which this organisation is responsible.,gs1:Organization,gs1:Place,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:responsibleOrganization,responsibleOrganization,Organisation responsible for the location,Links to the organisation that is directly responsible for this place.,gs1:Place,gs1:Organization,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:returnablePackageDepositAmount,returnablePackageDepositAmount,Returnable Package Deposit Amount,The monetary amount for the individual returnable package.,gs1:ReturnablePackageDepositDetails,gs1:PriceSpecification,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:returnablePackageDepositRegion,returnablePackageDepositRegion,Returnable Package Deposit Region,The geographic region associated with the returnable package deposit amount.,gs1:ReturnablePackageDepositDetails,gs1:Country,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:review,review,Reviews,A link to reviews.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:riboflavinPerNutrientBasis,riboflavinPerNutrientBasis,Riboflavin Per Nutrient Basis Quantity,Riboflavin per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:safetyInfo,safetyInfo,Safety information,A link to safety information.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:saltPerNutrientBasis,saltPerNutrientBasis,Salt Per Nutrient Basis Quantity,Salt per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:saturatedFatPerNutrientBasis,saturatedFatPerNutrientBasis,Saturated Fat Per Nutrient Basis Quantity,Saturated fat per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:scheduleTime,scheduleTime,Scheduling/Reservation,"A link to a site that offers information on scheduling, appointments, or reservations. This may or may not allow the user to book the reservation.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:seasonCalendarYear,seasonCalendarYear,Season Calendar Year,The calendar year in which the product is seasonally available.,gs1:WearableProduct,xsd:gYear,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:seasonName,seasonName,Season Name,Element defines the season applicable to the item for example Winter.,gs1:WearableProduct,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:seasonParameter,seasonParameter,Season Parameter,"Code indicating the season in which the product is available, e.g. SPRING, WINTER",gs1:WearableProduct,gs1:SeasonParameterCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:seeker,seeker,Seeker,The organization seeking an offer.,gs1:Offer,gs1:Organization,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:selectedProductsOnly,selectedProductsOnly,Selected Products Only,"If specified and set to true, the discount only applies to specific products selected by the retailer or offer promoter - not to all items in that product category. This property should be asserted and set to true for offers that say 'on selected products'.",gs1:Discount,xsd:boolean,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:seleniumPerNutrientBasis,seleniumPerNutrientBasis,Selenium Per Nutrient Basis Quantity,Selenium per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:sellByDate,sellByDate,Sell By Date,The date specified by the manufacturer as the last date the retailer is to offer the product for sale to the consumer. The product should not be merchandised after this date.,gs1:Product; schema:Product,xsd:date,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:seller,seller,Seller,The organization seeking to sell a product or service.,gs1:Offer,gs1:Organization,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:serviceInfo,serviceInfo,Service information,A link to service or maintenance instructions.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:servingSize,servingSize,Serving Size,Measurement value specifying the serving size in which the information per nutrient has been stated. Example: Per 100 GRM.,gs1:FoodBeverageTobaccoProduct,gs1:QuantitativeValue,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:servingSizeDescription,servingSizeDescription,Serving Size Description,A free text field specifying the serving size for which the nutrient information has been stated for example: per 1/3 cup (42 g).,gs1:FoodBeverageTobaccoProduct,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:servingSuggestion,servingSuggestion,Serving Suggestion,Free text field for serving suggestion.,gs1:FoodBeverageTobaccoProduct,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:sharpnessOfCheese,sharpnessOfCheese,Sharpness Of Cheese,"The descriptive term that is used by the product manufacturer to identify the sharpness of the taste of the product for example EXTRA_SHARP. Usually the longer the aging of the product, the sharper the taste.",gs1:MilkButterCreamYogurtCheeseEggsSubstitutes,gs1:SharpnessOfCheeseCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:siteAccessRequirements,siteAccessRequirements,Site Access Requirements,A URI value linking to information related to requirements for accessing or visiting a place.,gs1:Place,xsd:anyURI,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:size,size,Size,"Links a wearable product to one or more groupings of gs1:SizeDetails representing size systems, size groups, size type and size dimensions.",gs1:WearableProduct,gs1:SizeDetails,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:sizeCode,sizeCode,Size Code,Links a product to one or more groupings of gs1:SizeCodeDetails representing the size value from a specified code list.,gs1:Product,gs1:SizeCodeDetails,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:sizeCodeListCode,sizeCodeListCode,Size Code List Code,Code specifying a size code list. Allowed code values are specified in GS1 Code List SizeCodeListCode .,gs1:SizeCodeDetails,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:sizeCodeValue,sizeCodeValue,Size Code,A code indicating the size of an object according to a specific code list. The applied code list is specified as additional information together with the size code.,gs1:SizeCodeDetails,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:sizeDimension,sizeDimension,Size Dimension,The numerical size measurement relating to the size type.,gs1:SizeDetails,gs1:QuantitativeValue,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:sizeGroup,sizeGroup,Size Group,"Code indicating the type of size that is necessary to uniquely specify the size of the item, for example, BOYS.",gs1:SizeDetails,gs1:SizeGroupCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:sizeSystem,sizeSystem,Size System,The system that is being used to define the size for example EUROPE. Size system is used in conjunction with size group to define the size dimension.,gs1:SizeDetails,gs1:SizeSystemCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:sizeType,sizeType,Size Type,The type of size dimension being specified for example SLEEVE.,gs1:SizeDetails,gs1:SizeTypeCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:smartLabel,smartLabel,SmartLabel,A link to the product's SmartLabel page.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:smpc,smpc,Summary Product Characteristics (SmPC),A link to Summary Product Characteristics. To be used specifically when linking to information for healthcare professionals.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:socialMedia,socialMedia,Social media,A link to a social media channel. The title will typically be replaced by the name of the channel.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:sodiumPerNutrientBasis,sodiumPerNutrientBasis,Sodium Per Nutrient Basis Quantity,Sodium per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:sourceAnimal,sourceAnimal,Source Animal Code,"Code indicating the source of raw material used to produce the food product, for example a GOAT for milk.",gs1:FoodBeverageTobaccoProduct,gs1:SourceAnimalCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:sportingActivityType,sportingActivityType,Sporting Activity Type,"Code indicating the type of sporting activity for which the product is intended to be worn, for example FOOTBALL.",gs1:WearableProduct,gs1:SportingActivityTypeCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:starchPerNutrientBasis,starchPerNutrientBasis,Starch Per Nutrient Basis Quantity,Starch per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:statisticInfo,statisticInfo,Statistics,"A link to information about statistics regarding an organisation, location, or other entity.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:statusTimestamp,statusTimestamp,Status Timestamp,"Date and time (including optional timezone) associated to status designations. Timestamps may be future dated to provide advance notice of status changes. For further information about the required lexical representation of date, time, and timezone please see https://www.w3.org/TR/xmlschema-2/#dateTime",_:u6,xsd:dateTime,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:streetAddress,streetAddress,Street Address,"The street address expressed as free form text. The street address is printed on paper as the first lines below the name. For example, the name of the street and the number in the street or the name of a building. A total of four street address lines are available. gs1:streetAddress SHOULD be used before populating lines two through four. For a PO Box gs1:postOfficeBoxNumber SHOULD be used instead.",gs1:PostalAddress,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:streetAddressLine2,streetAddressLine2,Street Address Line 2,"The second line of the street address, expressed as free form text. The street address is printed on paper as the first lines below the name. For example, the name of the street and the number in the street or the name of a building. A total of four street address lines are available. gs1:streetAddress SHOULD be used before populating lines two through four. These SHALL NOT be used as alternatives to the dedicated address properties gs1:addressSuburb, gs1:addressLocality and gs1:addressRegion.",gs1:PostalAddress,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:streetAddressLine3,streetAddressLine3,Street Address Line 3,"The third line of the street address, expressed as free form text. The street address is printed on paper as the first lines below the name. For example, the name of the street and the number in the street or the name of a building. A total of four street address lines are available. gs1:streetAddress and gs1:streetaddressLine2 SHOULD be used before populating lines three and four. These SHALL NOT be used as alternatives to the dedicated address properties gs1:addressSuburb, gs1:addressLocality and gs1:addressRegion.",gs1:PostalAddress,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:streetAddressLine4,streetAddressLine4,Street Address Line 4,"The fourth line of the street address, expressed as free form text. The street address is printed on paper as the first lines below the name. For example, the name of the street and the number in the street or the name of a building. gs1:streetAddress, gs1:streetaddressLine2 and gs1:streetaddressLine3 SHOULD be used before populating line four. These SHALL NOT be used as alternatives to the dedicated address properties gs1:addressSuburb, gs1:addressLocality and gs1:addressRegion.",gs1:PostalAddress,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:styleDescription,styleDescription,Style Description,"An attribute that classifies products that share many of the same characteristics (attribute values) that does NOT vary by GTIN, and are presented by the supplier as a single merchandise selection for the buyer.",gs1:WearableProduct,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:subBrandName,subBrandName,Sub-brand Name,Second level of brand. Can be a trademark. It is the primary differentiating factor that a brand owner wants to communicate to the consumer or buyer. E.g. Yummy-Cola Classic. In this example Yummy-Cola is the brand and Classic is the sub-brand.,gs1:Brand,rdf:langString,schema:name,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:subOrganization,subOrganization,Sub-Organization,"Designates a legal entity or function directly below the organisation/party being identified in a hierarchy. There may be multiple sub-organisations associated to a single GLN. To specify other affiliated organisations, see gs1:manages, gs1:franchisorOf, gs1:owns. To specify a parent organisation, see gs1:parentOrganization.",gs1:Organization,gs1:Organization,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:subscribe,subscribe,Subscribe,A link to a subscription form,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:sugarsPerNutrientBasis,sugarsPerNutrientBasis,Sugars Per Nutrient Basis Quantity,Sugars per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:supplierSpecifiedMinimumConsumerStorageDays,supplierSpecifiedMinimumConsumerStorageDays,Supplier Specified Minimum Consumer Storage Days,Represents the number of days between a product's sell by date and its use by date.,gs1:Product,xsd:integer,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:support,support,Support,"A link to a source of support such as a helpdesk, chat support, email etc.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:sustainabilityInfo,sustainabilityInfo,Sustainability and recycling,A link to information relating to sustainability and recycling requirements or processes.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:sweetnessLevelOfAlcoholicBeverage,sweetnessLevelOfAlcoholicBeverage,Sweetness level of alcoholic beverage,"Indicates the descriptive term that is used by the product manufacturer to identify the sweetness of the alcoholic beverage. These are sometimes placed on a label. In some markets, the term is based on the amount of sugar content according to local regulation.",gs1:Beverage,gs1:SweetnessLevelOfAlcoholicBeverageCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:targetConsumerAge,targetConsumerAge,Target Consumer Age,Identifies the target consumer age range for which a product has been designed.,gs1:WearableProduct,xsd:string,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:targetConsumerGender,targetConsumerGender,Target Consumer Gender,Identifies the target consumer gender for which a product has been designed for example MALE,gs1:WearableProduct,gs1:TargetConsumerGenderCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:targetMarket,targetMarket,Has Target Market,Relates to a set of target market details (product release date and associated countries),gs1:Product,gs1:TargetMarketDetails,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:targetMarketCountries,targetMarketCountries,Target Market Countries,List of countries representing the target market for a particular release date indicated by gs1:consumerFirstAvailabilityDateTime,gs1:TargetMarketDetails,gs1:Country,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:telephone,telephone,Telephone,A telephone number for example +44 217 992 9999.,gs1:ContactPoint,xsd:string,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:textileMaterial,textileMaterial,Has Textile Material,One or more links to information about the materials used in a wearable product.,gs1:Clothing,gs1:TextileMaterialDetails,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:textileMaterialContent,textileMaterialContent,Textile Material Content,A description of the material composition used in conjunction with the material percentage.,gs1:WearableProduct,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:textileMaterialDescription,textileMaterialDescription,Textile Description,"This provides a name or brief description of one material contained within the product, for example Rayon.",gs1:TextileMaterialDetails,rdf:langString,,owl:DatatypeProperty; owl:FunctionalProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:textileMaterialPercentage,textileMaterialPercentage,Textile Material Percentage,"Corresponding net weight percentage of the product material specified via gs1:textileMaterialDescription, e.g. 70.",gs1:TextileMaterialDetails,xsd:float,,rdf:Property; owl:FunctionalProperty; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:textileMaterialThreadCount,textileMaterialThreadCount,Textile Material Thread Count,The quality of material (fabric) of a product based on the total number of vertical and horizontal threads in one square inch.,gs1:TextileMaterialDetails,rdf:langString,,rdf:Property; owl:FunctionalProperty; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:textileMaterialWeight,textileMaterialWeight,Textile Material Weight,The measured weight of the material expressed in ounces per square yard or grams per square meter.,gs1:TextileMaterialDetails,gs1:QuantitativeValue,,owl:FunctionalProperty; owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:thiaminPerNutrientBasis,thiaminPerNutrientBasis,Thiamin Per Nutrient Basis Quantity,Thiamin per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:traceability,traceability,Traceability information,"A link to traceability information (includes track and trace). Traceability information may be provided for consumption by humans or computers. If the target is an EPCIS repository, use gs1:epcis instead.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:transactionDate,transactionDate,Transaction Date,The date associated with a business transaction,gs1:Transaction,xsd:date,,rdf:Property; owl:DatatypeProperty,false,provisional,1.17,2025-11-18
gs1:transactionID,transactionID,Transaction Reference,An identifier for a business transactions,gs1:Transaction,xsd:string,,rdf:Property; owl:DatatypeProperty,false,provisional,1.17,2025-11-18
gs1:transactionType,transactionType,Transaction Reference,The code indicating the type of business transactions,gs1:Transaction,gs1:TransactionType,,rdf:Property; owl:ObjectProperty,false,provisional,1.17,2025-11-18
gs1:transFatPerNutrientBasis,transFatPerNutrientBasis,Trans Fat Per Nutrient Basis Quantity,Trans Fat per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:tutorial,tutorial,Tutorial,"A link to a tutorial or set of tutorials, such as online classes, how-to videos etc.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:unitCode,unitCode,Measurement Unit,"A string value indicating a Measurement Unit from UN/ECE Recommendation 20, Units of Measure used in International Trade e.g. GRM = gram - see http://www.unece.org/fileadmin/DAM/cefact/recommendations/rec20/rec20_rev3_Annex3e.pdf",gs1:QuantitativeValue,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
